"ibge_mun1","ibge_mun2","uf_mun1","uf_mun2","municipio_1","municipio_2"
"5007901","5006002","MS","MS","Sidrolândia","Nova Alvorada do Sul"
"5007901","5007208","MS","MS","Sidrolândia","Rio Brilhante"
"5007950","5000609","MS","MS","Tacuru","Amambai"
"5007950","5003157","MS","MS","Tacuru","Coronel Sapucaia"
"5007950","5004304","MS","MS","Tacuru","Iguatemi"
"5007950","5004809","MS","MS","Tacuru","Japorã"
"5007950","5006358","MS","MS","Tacuru","Paranhos"
"5007950","5007703","MS","MS","Tacuru","Sete Quedas"
"5007976","5005103","MS","MS","Taquarussu","Jateí"
"5007976","5005707","MS","MS","Taquarussu","Naviraí"
"5007976","5006259","MS","MS","Taquarussu","Novo Horizonte do Sul"
"5008404","5002407","MS","MS","Vicentina","Caarapó"
"5008404","5003801","MS","MS","Vicentina","Fátima do Sul"
"5008404","5004007","MS","MS","Vicentina","Glória de Dourados"
"5008404","5005103","MS","MS","Vicentina","Jateí"
"5008404","5005152","MS","MS","Vicentina","Juti"
"5101258","5101704","MT","MT","Araputanga","Barra do Bugres"
"5101258","5104500","MT","MT","Araputanga","Indiavaí"
"5101258","5105002","MT","MT","Araputanga","Jauru"
"5101258","5107107","MT","MT","Araputanga","São José dos Quatro Marcos"
"5101258","5107156","MT","MT","Araputanga","Reserva do Cabaçal"
"5101258","5107206","MT","MT","Araputanga","Rio Branco"
"5101605","5003207","MT","MS","Barão de Melgaço","Corumbá"
"5101605","5106109","MT","MT","Barão de Melgaço","Nossa Senhora do Livramento"
"5101605","5106505","MT","MT","Barão de Melgaço","Poconé"
"5101704","5101258","MT","MT","Barra do Bugres","Araputanga"
"5101704","5102504","MT","MT","Barra do Bugres","Cáceres"
"5101704","5105002","MT","MT","Barra do Bugres","Jauru"
"5101704","5105234","MT","MT","Barra do Bugres","Lambari D'Oeste"
"5101704","5106851","MT","MT","Barra do Bugres","Porto Estrela"
"5101704","5107156","MT","MT","Barra do Bugres","Reserva do Cabaçal"
"5101704","5107750","MT","MT","Barra do Bugres","Salto do Céu"
"5101704","5107958","MT","MT","Barra do Bugres","Tangará da Serra"
"5101704","5108352","MT","MT","Barra do Bugres","Vale de São Domingos"
"5102504","5003207","MT","MS","Cáceres","Corumbá"
"5102504","5101704","MT","MT","Cáceres","Barra do Bugres"
"5102504","5103437","MT","MT","Cáceres","Curvelândia"
"5102504","5103957","MT","MT","Cáceres","Glória D'Oeste"
"5102504","5105234","MT","MT","Cáceres","Lambari D'Oeste"
"5102504","5105622","MT","MT","Cáceres","Mirassol d'Oeste"
"5102504","5106109","MT","MT","Cáceres","Nossa Senhora do Livramento"
"5102504","5106505","MT","MT","Cáceres","Poconé"
"5102504","5106828","MT","MT","Cáceres","Porto Esperidião"
"5102504","5106851","MT","MT","Cáceres","Porto Estrela"
"5102686","5103304","MT","MT","Campos de Júlio","Comodoro"
"5102686","5103361","MT","MT","Campos de Júlio","Conquista D'Oeste"
"5102686","5106182","MT","MT","Campos de Júlio","Nova Lacerda"
"5102686","5107958","MT","MT","Campos de Júlio","Tangará da Serra"
"5103304","1100031","MT","RO","Comodoro","Cabixi"
"5103304","5102686","MT","MT","Comodoro","Campos de Júlio"
"5103304","5105507","MT","MT","Comodoro","Vila Bela da Santíssima Trindade"
"5103304","5106182","MT","MT","Comodoro","Nova Lacerda"
"5103304","5107875","MT","MT","Comodoro","Sapezal"
"5103361","5102686","MT","MT","Conquista D'Oeste","Campos de Júlio"
"5103361","5105507","MT","MT","Conquista D'Oeste","Vila Bela da Santíssima Trindade"
"5103361","5106182","MT","MT","Conquista D'Oeste","Nova Lacerda"
"5103361","5106752","MT","MT","Conquista D'Oeste","Pontes e Lacerda"
"5103361","5107958","MT","MT","Conquista D'Oeste","Tangará da Serra"
"5103437","5102504","MT","MT","Curvelândia","Cáceres"
"5103437","5105234","MT","MT","Curvelândia","Lambari D'Oeste"
"5103437","5105622","MT","MT","Curvelândia","Mirassol d'Oeste"
"5103809","5103957","MT","MT","Figueirópolis D'Oeste","Glória D'Oeste"
"5103809","5104500","MT","MT","Figueirópolis D'Oeste","Indiavaí"
"5103809","5105002","MT","MT","Figueirópolis D'Oeste","Jauru"
"5103809","5106828","MT","MT","Figueirópolis D'Oeste","Porto Esperidião"
"5103809","5107107","MT","MT","Figueirópolis D'Oeste","São José dos Quatro Marcos"
"5103957","5102504","MT","MT","Glória D'Oeste","Cáceres"
"5103957","5103809","MT","MT","Glória D'Oeste","Figueirópolis D'Oeste"
"5103957","5105622","MT","MT","Glória D'Oeste","Mirassol d'Oeste"
"5103957","5106828","MT","MT","Glória D'Oeste","Porto Esperidião"
"5103957","5107107","MT","MT","Glória D'Oeste","São José dos Quatro Marcos"
"5104500","5101258","MT","MT","Indiavaí","Araputanga"
"5104500","5103809","MT","MT","Indiavaí","Figueirópolis D'Oeste"
"5104500","5105002","MT","MT","Indiavaí","Jauru"
"5104500","5107107","MT","MT","Indiavaí","São José dos Quatro Marcos"
"5105002","5101258","MT","MT","Jauru","Araputanga"
"5105002","5101704","MT","MT","Jauru","Barra do Bugres"
"5105002","5103809","MT","MT","Jauru","Figueirópolis D'Oeste"
"5105002","5104500","MT","MT","Jauru","Indiavaí"
"5105002","5106752","MT","MT","Jauru","Pontes e Lacerda"
"5105002","5106828","MT","MT","Jauru","Porto Esperidião"
"5105002","5107156","MT","MT","Jauru","Reserva do Cabaçal"
"5105002","5108352","MT","MT","Jauru","Vale de São Domingos"
"5105234","5101704","MT","MT","Lambari D'Oeste","Barra do Bugres"
"5105234","5102504","MT","MT","Lambari D'Oeste","Cáceres"
"5105234","5103437","MT","MT","Lambari D'Oeste","Curvelândia"
"5105234","5105622","MT","MT","Lambari D'Oeste","Mirassol d'Oeste"
"5105234","5107107","MT","MT","Lambari D'Oeste","São José dos Quatro Marcos"
"5105234","5107206","MT","MT","Lambari D'Oeste","Rio Branco"
"5105234","5107750","MT","MT","Lambari D'Oeste","Salto do Céu"
"5105507","5103304","MT","MT","Vila Bela da Santíssima Trindade","Comodoro"
"5105507","5103361","MT","MT","Vila Bela da Santíssima Trindade","Conquista D'Oeste"
"5105507","5106182","MT","MT","Vila Bela da Santíssima Trindade","Nova Lacerda"
"5105507","5106752","MT","MT","Vila Bela da Santíssima Trindade","Pontes e Lacerda"
"5105507","5106828","MT","MT","Vila Bela da Santíssima Trindade","Porto Esperidião"
"5105622","5102504","MT","MT","Mirassol d'Oeste","Cáceres"
"5105622","5103437","MT","MT","Mirassol d'Oeste","Curvelândia"
"5105622","5103957","MT","MT","Mirassol d'Oeste","Glória D'Oeste"
"5105622","5105234","MT","MT","Mirassol d'Oeste","Lambari D'Oeste"
"5105622","5107107","MT","MT","Mirassol d'Oeste","São José dos Quatro Marcos"
"5106109","5101605","MT","MT","Nossa Senhora do Livramento","Barão de Melgaço"
"5106109","5102504","MT","MT","Nossa Senhora do Livramento","Cáceres"
"5106109","5106505","MT","MT","Nossa Senhora do Livramento","Poconé"
"5106109","5106851","MT","MT","Nossa Senhora do Livramento","Porto Estrela"
"5106182","5102686","MT","MT","Nova Lacerda","Campos de Júlio"
"5106182","5103304","MT","MT","Nova Lacerda","Comodoro"
"5106182","5103361","MT","MT","Nova Lacerda","Conquista D'Oeste"
"5106182","5105507","MT","MT","Nova Lacerda","Vila Bela da Santíssima Trindade"
"5106505","5003207","MT","MS","Poconé","Corumbá"
"5106505","5101605","MT","MT","Poconé","Barão de Melgaço"
"5106505","5102504","MT","MT","Poconé","Cáceres"
"5106505","5106109","MT","MT","Poconé","Nossa Senhora do Livramento"
"5106752","5103361","MT","MT","Pontes e Lacerda","Conquista D'Oeste"
"5106752","5105002","MT","MT","Pontes e Lacerda","Jauru"
"5106752","5105507","MT","MT","Pontes e Lacerda","Vila Bela da Santíssima Trindade"
"5106752","5106828","MT","MT","Pontes e Lacerda","Porto Esperidião"
"5106752","5107958","MT","MT","Pontes e Lacerda","Tangará da Serra"
"5106752","5108352","MT","MT","Pontes e Lacerda","Vale de São Domingos"
"5106828","5102504","MT","MT","Porto Esperidião","Cáceres"
"5106828","5103809","MT","MT","Porto Esperidião","Figueirópolis D'Oeste"
"5106828","5103957","MT","MT","Porto Esperidião","Glória D'Oeste"
"5106828","5105002","MT","MT","Porto Esperidião","Jauru"
"5106828","5105507","MT","MT","Porto Esperidião","Vila Bela da Santíssima Trindade"
"5106828","5106752","MT","MT","Porto Esperidião","Pontes e Lacerda"
"5106828","5107107","MT","MT","Porto Esperidião","São José dos Quatro Marcos"
"5106851","5101704","MT","MT","Porto Estrela","Barra do Bugres"
"5106851","5102504","MT","MT","Porto Estrela","Cáceres"
"5106851","5106109","MT","MT","Porto Estrela","Nossa Senhora do Livramento"
"5107107","5101258","MT","MT","São José dos Quatro Marcos","Araputanga"
"5107107","5103809","MT","MT","São José dos Quatro Marcos","Figueirópolis D'Oeste"
"5107107","5103957","MT","MT","São José dos Quatro Marcos","Glória D'Oeste"
"5107107","5104500","MT","MT","São José dos Quatro Marcos","Indiavaí"
"5107107","5105234","MT","MT","São José dos Quatro Marcos","Lambari D'Oeste"
"5107107","5105622","MT","MT","São José dos Quatro Marcos","Mirassol d'Oeste"
"5107107","5106828","MT","MT","São José dos Quatro Marcos","Porto Esperidião"
"5107107","5107206","MT","MT","São José dos Quatro Marcos","Rio Branco"
"5107156","5101258","MT","MT","Reserva do Cabaçal","Araputanga"
"5107156","5101704","MT","MT","Reserva do Cabaçal","Barra do Bugres"
"5107156","5105002","MT","MT","Reserva do Cabaçal","Jauru"
"5107156","5107206","MT","MT","Reserva do Cabaçal","Rio Branco"
"5107156","5107750","MT","MT","Reserva do Cabaçal","Salto do Céu"
"5107156","5107958","MT","MT","Reserva do Cabaçal","Tangará da Serra"
"5107206","5101258","MT","MT","Rio Branco","Araputanga"
"5107206","5105234","MT","MT","Rio Branco","Lambari D'Oeste"
"5107206","5107107","MT","MT","Rio Branco","São José dos Quatro Marcos"
"5107206","5107156","MT","MT","Rio Branco","Reserva do Cabaçal"
"5107206","5107750","MT","MT","Rio Branco","Salto do Céu"
"5107750","5101704","MT","MT","Salto do Céu","Barra do Bugres"
"5107750","5105234","MT","MT","Salto do Céu","Lambari D'Oeste"
"5107750","5107156","MT","MT","Salto do Céu","Reserva do Cabaçal"
"5107750","5107206","MT","MT","Salto do Céu","Rio Branco"
"5107750","5107958","MT","MT","Salto do Céu","Tangará da Serra"
"5107875","5103304","MT","MT","Sapezal","Comodoro"
"5107875","5107958","MT","MT","Sapezal","Tangará da Serra"
"5107958","5101704","MT","MT","Tangará da Serra","Barra do Bugres"
"5107958","5102686","MT","MT","Tangará da Serra","Campos de Júlio"
"5107958","5103361","MT","MT","Tangará da Serra","Conquista D'Oeste"
"5107958","5106752","MT","MT","Tangará da Serra","Pontes e Lacerda"
"5107958","5107156","MT","MT","Tangará da Serra","Reserva do Cabaçal"
"5107958","5107750","MT","MT","Tangará da Serra","Salto do Céu"
"5107958","5107875","MT","MT","Tangará da Serra","Sapezal"
"5107958","5108352","MT","MT","Tangará da Serra","Vale de São Domingos"
"5108352","5101704","MT","MT","Vale de São Domingos","Barra do Bugres"
"5108352","5105002","MT","MT","Vale de São Domingos","Jauru"
"5108352","5106752","MT","MT","Vale de São Domingos","Pontes e Lacerda"
"5108352","5107958","MT","MT","Vale de São Domingos","Tangará da Serra"
